,0
1279,1972630.4115664938
1280,1988590.2079018417
1281,1989623.9663789752
1282,2010965.9764938438
1283,2027779.4757231954
1284,2033395.692941917
1285,2057514.4315913536
1286,2051336.8463832613
1287,2057708.5103492292
1288,2068368.8958954983
1289,2064839.4390723873
1290,2051138.4767030075
1291,2059852.2099004702
1292,2056285.0652007146
1293,2057287.6702570773
1294,2051776.2094495678
1295,2058743.6110114383
1296,2069700.792893055
1297,2073982.1774800855
1298,2058971.882573309
1299,2086024.4539671624
1300,2086570.125002266
1301,2092406.9735921249
1302,2089481.7615424914
1303,2089070.4140245968
1304,2093201.362237275
1305,2091972.894247905
1306,2071163.1508824255
1307,2063922.3735325476
1308,2076741.0108455645
1309,2089167.4920692586
1310,2078975.805264578
1311,2093112.0681422942
1312,2092178.9033113827
1313,2098607.3685931964
1314,2117198.795887783
1315,2100380.720564822
1316,2090902.640109634
1317,2098218.0153545868
1318,2111841.033870724
1319,2124105.1147009498
1320,2133596.7257729145
1321,2131447.124832106
1322,2115684.4975928105
1323,2096762.8104478105
1324,2107163.87823016
1325,2126552.2745860815
1326,2098061.138172726
1327,2077511.668828506
1328,2090696.1764428387
1329,2089823.3553340135
1330,2104868.839377989
1331,2111319.7767094364
1332,2115713.730111777
1333,2122503.941183741
1334,2119174.3080458557
1335,2140879.4852071437
1336,2135158.556520846
1337,2142497.3940550284
1338,2164027.3368221624
1339,2170769.9129157714
1340,2162515.217480085
1341,2155547.8475928106
1342,2156323.8659593617
1343,2138167.132368431
1344,2147391.8564861286
1345,2146013.504661946
1346,2150036.355752341
1347,2162288.1116757905
1348,2165639.061356044
1349,2162424.0469391737
1350,2135533.189472284
1351,2148957.4352440042
1352,2151529.5332149444
1353,2138313.340960433
1354,2152924.6198331774
1355,2153814.810734982
1356,2166465.5028051888
1357,2173554.9721104056
1358,2175213.0902330745
1359,2192899.2977162516
1360,2189808.674688949
1361,2195989.4217765145
1362,2197265.4797843155
1363,2202280.1883741743
1364,2216833.094727953
1365,2221484.0011391654
1366,2225533.6504996726
1367,2231010.505312154
1368,2222061.3290895317
1369,2197951.1382224453
1370,2199663.430253648
1371,2202602.1122458475
1372,2199526.4482224453
1373,2212595.463863009
1374,2209055.2528279056
1375,2216543.9348591086
1376,2217367.512491872
1377,2201035.9578474076
1378,2210631.38407003
1379,2201947.411831806
1380,2202038.633992022
1381,2199874.466980321
1382,2210786.309386561
1383,2212995.103785001
1384,2226974.8172263457
1385,2219966.697562379
1386,2209216.810343657
1387,2222697.554160039
1388,2217795.241753798
1389,2223663.466191242
1390,2227904.4981834413
1391,2230886.3193865614
1392,2238768.8428279054
1393,2212790.3351951423
1394,2228478.2563982625
1395,2221113.349011524
1396,2225919.3922458473
1397,2237794.8325698795
1398,2228682.8235659795
1399,2226985.6321558384
1400,2227445.5543550584
1401,2222253.929335556
1402,2205506.2226598887
1403,2158451.9627498975
1404,2159591.924742097
1405,2168473.3685974823
1406,2151872.976152238
1407,2157797.230382661
1408,2149354.3577694
1409,2170613.566644287
1410,2174662.9222068433
1411,2174576.8322068434
1412,2190182.688261449
1413,2193675.9996325863
1414,2190685.603824005
1415,2210216.494691092
1416,2220806.1707066935
1417,2225564.532323855
1418,2229146.3029059134
1419,2230150.4741090336
1420,2238017.3597105937
1421,2238170.676308254
1422,2249999.817550378
1423,2246526.607550378
1424,2248179.3473433573
1425,2246781.7173433574
1426,2240891.41037066
1427,2244553.5846010833
1428,2258220.3624408664
1429,2243355.290202643
1430,2224505.8371363366
1431,2235568.0291285357
1432,2232079.8646910917
1433,2226080.76087471
1434,2231651.659503573
1435,2239000.9127378967
1436,2245326.495390162
1437,2247952.7285464774
1438,2245914.8305386766
1439,2233054.779089532
1440,2228111.2144840714
1441,2248521.4839410167
1442,2214124.9697105936
1443,2231995.912944917
1444,2229848.865933216
1445,2216927.3214567685
1446,2183594.049101533
1447,2182130.515699193
1448,2198755.8517147945
1449,2195112.048105433
1450,2163928.9880274255
1451,2196298.288066429
1452,2158838.8773283553
1453,2150312.0424768706
1454,2101302.3518678094
1455,2096380.3529929223
1456,2070555.3678054034
1457,2060029.7604576687
1458,2092104.736758299
1459,2107075.3155941823
1460,2144051.6317267953
1461,2134257.9636799907
1462,2156101.4782854514
1463,2176795.5417267955
1464,2162556.499992622
1465,2191272.002308854
1466,2186935.054262049
1467,2199824.762929916
1468,2223161.7300196243
1469,2226807.5393985626
1470,2217011.8602776504
1471,2237849.1728009027
1472,2246202.259851608
1473,2253454.7780274255
1474,2256599.302425865
1475,2259526.9136289856
1476,2266709.1300586285
1477,2276638.8968633087
1478,2293679.4767733
1479,2293705.841753798
1480,2310424.012827906
1481,2304631.002581881
1482,2307251.022581881
1483,2332199.5534879714
1484,2332463.8710427275
1485,2323205.8423748603
1486,2332112.101003723
1487,2310250.420562679
1488,2282632.1415197747
1489,2291966.0297736004
1490,2297013.805621185
1491,2298583.958648488
1492,2302299.6628789105
1493,2264675.834340057
1494,2253110.398324455
1495,2211040.632980921
1496,2213406.465555178
1497,2167490.1305476776
1498,2150348.7585554784
1499,2134971.551297752
1500,2182040.9966412866
1501,2231014.952113834
1502,2231103.362941917
1503,2243226.6183364564
1504,2246508.9821528383
1505,2244583.0355551783
1506,2261742.072191842
1507,2254015.377754398
1508,2244895.122359859
1509,2218178.553523975
1510,2214412.277922415
1511,2171764.5080124238
1512,2169498.6941570383
1513,2191584.689551578
1514,2234015.0420358265
1515,2218813.777430366
1516,2207513.9546100837
1517,2202396.82336796
1518,2182395.1229539183
1519,2162030.0093445573
1520,2182377.983860009
1521,2183322.5290085236
1522,2189001.6448561084
1523,2220363.778504473
1524,2199384.182242847
1525,2203522.884442067
1526,2152286.580211644
1527,2143144.660922715
1528,2188976.2854771707
1529,2159024.1024888717
1530,2180383.489293552
1531,2216310.602023825
1532,2202427.00937156
1533,2230308.3018948124
1534,2234152.849941617
1535,2227841.880730696
1536,2249916.7879494177
1537,2251336.4603166543
1538,2277523.815000123
1539,2285130.571222745
1540,2284891.312632886
1541,2285682.327820405
1542,2269361.9084414667
1543,2278149.2814297657
1544,2285386.9802266452
1545,2295751.839851608
1546,2296952.1910547283
1547,2299282.0930079236
1548,2287089.4552071434
1549,2298130.331015724
1550,2292538.0230079237
1551,2284569.7326328857
1552,2272420.2521798406
1553,2238616.5711057335
1554,2249492.2433049534
1555,2213184.173640987
1556,2194750.126215244
1557,2223105.4066682896
1558,2213126.0868363064
1559,2237534.9312347462
1560,2225482.089203543
1561,2253986.98907453
1562,2234526.8472113437
1563,2252534.044055028
1564,2260815.2572503476
1565,2251249.4316487876
1566,2220048.975219145
1567,2216236.318621485
1568,2219273.270691692
1569,2255464.498363459
1570,2231612.902308854
1571,2218846.2599026132
1572,2228855.1351291356
1573,2245922.858363459
1574,2236893.5735509777
1575,2238305.8965392765
1576,2247190.75516814
1577,2257618.0721408366
1578,2251177.548531476
1579,2261862.0053751604
1580,2281477.20387501
1581,2268893.9030469274
1582,2244630.6028399067
1583,2269755.1882734504
1584,2256859.1450391267
1585,2278379.673667989
1586,2284295.368144437
1587,2292453.8517537983
1588,2291731.784781101
1589,2301553.8878084035
1590,2293581.373992022
1591,2272958.7981444374
1592,2299627.3863982623
1593,2302004.8351951423
1594,2283668.5011717402
1595,2273544.0345350765
1596,2274395.6073163543
1597,2306945.991210744
1598,2299457.430214644
1599,2289218.0891405367
1600,2283925.7675233753
1601,2305564.255363159
1602,2311822.075984221
1603,2313135.7081444375
1604,2309006.507523375
1605,2307867.499347558
1606,2316147.20457408
1607,2310164.55436706
1608,2283877.9817147944
1609,2302347.744160039
1610,2293044.3727889014
1611,2287966.6128279055
1612,2292980.951042727
1613,2292876.08527315
1614,2299674.366101233
1615,2284580.507304353
1616,2268354.572827906
1617,2257669.8401756403
1618,2261006.043785001
1619,2284998.590421665
1620,2285771.653034926
1621,2268020.3734099637
1622,2256261.2190115238
1623,2271558.5484684696
1624,2283463.7213277556
1625,2299507.798546477
1626,2287264.646722295
1627,2299696.8015347766
1628,2301283.932944917
1629,2290258.4763082536
1630,2279567.7999176146
1631,2280295.55087471
1632,2232910.1543280557
1633,2234380.6707576984
1634,2249330.60237486
1635,2249858.7145740804
1636,2237997.222710894
1637,2254255.193331956
1638,2215888.943628986
1639,2216121.0908867116
1640,2248583.0079764207
1641,2275589.1614177646
1642,2292400.259503573
1643,2288377.506230246
1644,2295800.7676403867
1645,2284613.5907576988
1646,2284815.6337069934
1647,2269999.1260742303
1648,2246136.5480664293
1649,2216799.000691692
1650,2187948.544352058
1651,2172541.7591255354
1652,2199162.724805103
1653,2215142.8832659493
1654,2209788.3854651693
1655,2205535.3946370864
1656,2188788.6165902815
1657,2173854.2160082236
1658,2186541.5492425472
1659,2174506.325801203
1660,2157960.367715394
1661,2197317.3670043233
1662,2158902.1738990126
1663,2169632.443730996
1664,2164712.20427405
1665,2169944.1696685897
1666,2181870.134313054
1667,2166369.0526568885
1668,2145938.3390085236
1669,2111791.34017264
1670,2047488.0910907323
1671,1966809.8903136544
1672,1935218.051438767
1673,2017850.3763682598
1674,2073914.6955671797
1675,2069944.4875983829
1676,2056877.4803796608
1677,1993850.0022158446
1678,2034624.5416727902
1679,2030747.5649071136
1680,1998855.7998486075
1681,2056518.7478054033
1682,2025383.6637820012
1683,2032870.300379661
1684,2044590.005981221
1685,2037758.3399266158
1686,2066582.3333679598
1687,2086556.2720748305
1688,2061130.8192155445
1689,2026901.3393445576
1690,2041335.103199943
1691,2023705.4755671797
1692,2015691.179887612
1693,2006631.769680591
1694,2007118.9270673296
1695,1960355.7028879118
1696,1962472.684130036
1697,1995286.1894735703
1698,1994300.611918815
